"region","FoodGroup","Year","AggProduction","AggFinalSupply","grpRegion"
"Bangladesh","Fish and Seafood",2015,42.77677,47.72,"SE Asia"
"Bangladesh","Fruits and Vegetables",2015,109.4732,122.67,"SE Asia"
"Bangladesh","Meat",2015,8.586705,9.22,"SE Asia"
"Bangladesh","Oilseeds and Pulses",2015,15.3504,28.86,"SE Asia"
"Barbados","Cereals",2015,0,190.57,"North America and Oceania"
"Barbados","Dairy and Eggs",2015,47.69303,87.4,"North America and Oceania"
"Barbados","Fish and Seafood",2015,19.07721,80.19,"North America and Oceania"
"Barbados","Fruits and Vegetables",2015,98.56559,247.27,"North America and Oceania"
"Barbados","Meat",2015,127.1814,159.34,"North America and Oceania"
"Barbados","Oilseeds and Pulses",2015,66.77024,63.11,"North America and Oceania"
"Belarus","Cereals",2015,1573.64,235.19,"Europe"
"Belarus","Dairy and Eggs",2015,1408.241,307.06,"Europe"
"Belarus","Fish and Seafood",2015,2.690968,32.6,"Europe"
"Belarus","Fruits and Vegetables",2015,436.8979,419.63,"Europe"
"Belarus","Meat",2015,256.8914,181.18,"Europe"
"Belarus","Oilseeds and Pulses",2015,199.2278,38.91,"Europe"
"Belgium","Cereals",2015,520.7019,267.69,"Europe"
"Belgium","Dairy and Eggs",2015,702.9757,524.97,"Europe"
"Belgium","Fish and Seafood",2015,4.018382,49.5,"Europe"
"Belgium","Fruits and Vegetables",2015,418.8761,585.15,"Europe"
"Belgium","Meat",2015,358.52,159.38,"Europe"
"Belgium","Oilseeds and Pulses",2015,144.7421,35.61,"Europe"
"Belize","Cereals",2015,409.6948,270.41,"Latin America"
"Belize","Dairy and Eggs",2015,45.24237,103.82,"Latin America"
"Belize","Fish and Seafood",2015,201.0772,25.31,"Latin America"
"Belize","Fruits and Vegetables",2015,1678.995,421.44,"Latin America"
"Belize","Meat",2015,113.1059,88.26,"Latin America"
"Belize","Oilseeds and Pulses",2015,110.5925,53.95,"Latin America"
"Benin","Cereals",2015,281.9526,280.4,"Latin America"
"Benin","Dairy and Eggs",2015,26.41966,30.94,"Latin America"
"Benin","Fish and Seafood",2015,7.033805,38.01,"Latin America"
"Benin","Fruits and Vegetables",2015,178.5042,191.76,"Latin America"
"Benin","Meat",2015,14.92539,50.33,"Latin America"
"Benin","Oilseeds and Pulses",2015,275.7766,70.97,"Latin America"
"Bermuda","Fish and Seafood",2015,0,0,"North America and Oceania"
"Bermuda","Meat",2015,0,0,"North America and Oceania"
"Bolivia (Plurinational State of)","Cereals",2015,489.9922,275,"Latin America"
"Bolivia (Plurinational State of)","Dairy and Eggs",2015,118.5963,113.44,"Latin America"
"Bolivia (Plurinational State of)","Fish and Seafood",2015,1.669195,5.3,"Latin America"
"Bolivia (Plurinational State of)","Fruits and Vegetables",2015,299.2032,242.47,"Latin America"
"Bolivia (Plurinational State of)","Meat",2015,157.3216,145.45,"Latin America"
"Bolivia (Plurinational State of)","Oilseeds and Pulses",2015,706.0695,35.14,"Latin America"
"Bosnia and Herzegovina","Cereals",2015,601.5521,342.18,"Europe"
"Bosnia and Herzegovina","Dairy and Eggs",2015,388.3371,412.09,"Europe"
"Bosnia and Herzegovina","Fish and Seafood",2015,1.587209,9.56,"Europe"
"Bosnia and Herzegovina","Fruits and Vegetables",2015,574.8341,631.94,"Europe"
"Bosnia and Herzegovina","Meat",2015,47.8808,76.1,"Europe"
"Bosnia and Herzegovina","Oilseeds and Pulses",2015,63.75288,39.04,"Europe"
"Botswana","Cereals",2015,38.07172,231.29,"Sub-Saharan Africa"
"Botswana","Dairy and Eggs",2015,306.7126,338.29,"Sub-Saharan Africa"
"Botswana","Fish and Seafood",2015,0,7.91,"Sub-Saharan Africa"
"Botswana","Fruits and Vegetables",2015,63.31028,162.77,"Sub-Saharan Africa"
"Botswana","Meat",2015,61.17142,62.99,"Sub-Saharan Africa"
"Botswana","Oilseeds and Pulses",2015,7.699899,32.88,"Sub-Saharan Africa"
"Brazil","Cereals",2015,941.0604,253.78,"Latin America"
"Brazil","Dairy and Eggs",2015,333.0161,318.12,"Latin America"
"Brazil","Fish and Seafood",2015,11.33583,18.04,"Latin America"
"Brazil","Fruits and Vegetables",2015,431.8043,302.05,"Latin America"
"Brazil","Meat",2015,259.3488,207.1,"Latin America"
"Brazil","Oilseeds and Pulses",2015,1052.294,93.51,"Latin America"
"Brunei Darussalam","Fish and Seafood",2015,0,0,"North America and Oceania"
"Bulgaria","Cereals",2015,2198.617,268.12,"Europe"
"Bulgaria","Dairy and Eggs",2015,310.5961,328.34,"Europe"
"Bulgaria","Fish and Seafood",2015,5.670111,14.07,"Europe"
"Bulgaria","Fruits and Vegetables",2015,237.3886,251.48,"Europe"
"Bulgaria","Meat",2015,60.98519,126.94,"Europe"
"Bulgaria","Oilseeds and Pulses",2015,650.5507,35.79,"Europe"
"Burkina Faso","Cereals",2015,419.7653,429.47,"Sub-Saharan Africa"
"Burkina Faso","Dairy and Eggs",2015,47.08585,48.31,"Sub-Saharan Africa"
"Burkina Faso","Fish and Seafood",2015,2.103836,13.77,"Sub-Saharan Africa"
"Burkina Faso","Fruits and Vegetables",2015,38.87087,43.02,"Sub-Saharan Africa"
"Burkina Faso","Meat",2015,28.45187,30.11,"Sub-Saharan Africa"
"Burkina Faso","Oilseeds and Pulses",2015,198.6121,84.54,"Sub-Saharan Africa"
"Côte d'Ivoire","Cereals",2015,258.413,275.68,"Sub-Saharan Africa"
"Côte d'Ivoire","Dairy and Eggs",2015,6.952465,7.86,"Sub-Saharan Africa"
"Côte d'Ivoire","Fish and Seafood",2015,5.351055,36.74,"Sub-Saharan Africa"
"Côte d'Ivoire","Fruits and Vegetables",2015,237.829,206.58,"Sub-Saharan Africa"
"Côte d'Ivoire","Meat",2015,19.09975,29.93,"Sub-Saharan Africa"
"Côte d'Ivoire","Oilseeds and Pulses",2015,296.2219,61.28,"Sub-Saharan Africa"
"Cabo Verde","Cereals",2015,31.1189,318.56,"Sub-Saharan Africa"
"Cabo Verde","Dairy and Eggs",2015,44.94952,121.3,"Sub-Saharan Africa"
"Cabo Verde","Fish and Seafood",2015,129.6621,25.14,"Sub-Saharan Africa"
"Cabo Verde","Fruits and Vegetables",2015,183.2557,253.25,"Sub-Saharan Africa"
"Cabo Verde","Meat",2015,20.74593,65.72,"Sub-Saharan Africa"
"Cabo Verde","Oilseeds and Pulses",2015,50.136,55.6,"Sub-Saharan Africa"
"Cambodia","Cereals",2015,1137.967,506.26,"SE Asia"
"Cambodia","Dairy and Eggs",2015,5.494039,7.18,"SE Asia"
"Cambodia","Fish and Seafood",2015,88.02151,82.44,"SE Asia"
"Cambodia","Fruits and Vegetables",2015,106.6662,108.41,"SE Asia"
"Cambodia","Meat",2015,27.06106,28.92,"SE Asia"
"Cambodia","Oilseeds and Pulses",2015,70.19511,31.72,"SE Asia"
"Cameroon","Cereals",2015,284.7904,284.46,"Sub-Saharan Africa"
"Cameroon","Dairy and Eggs",2015,20.79273,19.82,"Sub-Saharan Africa"
"Cameroon","Fish and Seafood",2015,17.59984,40.28,"Sub-Saharan Africa"
"Cameroon","Fruits and Vegetables",2015,662.1746,409.65,"Sub-Saharan Africa"
"Cameroon","Meat",2015,26.94489,28.58,"Sub-Saharan Africa"
"Cameroon","Oilseeds and Pulses",2015,367.6887,89.89,"Sub-Saharan Africa"
"Canada","Cereals",2015,3201.83,224.24,"North America and Oceania"
"Canada","Dairy and Eggs",2015,447.5657,372.65,"North America and Oceania"
"Canada","Fish and Seafood",2015,53.00584,44.61,"North America and Oceania"
"Canada","Fruits and Vegetables",2015,164.1544,395.43,"North America and Oceania"
"Canada","Meat",2015,258.6836,201.32,"North America and Oceania"
"Canada","Oilseeds and Pulses",2015,1748.614,68.78,"North America and Oceania"
"Caribbean","Cereals",2015,105.328,264.2,NA
"Caribbean","Dairy and Eggs",2015,84.32471,127.71,NA
"Caribbean","Fish and Seafood",2015,9.686433,19.39,NA
"Caribbean","Fruits and Vegetables",2015,557.4494,453.73,NA
"Caribbean","Meat",2015,58.67005,95.39,NA
"Caribbean","Oilseeds and Pulses",2015,82.50251,67.36,NA
"Central African Republic","Cereals",2015,53.10052,74.9,"Sub-Saharan Africa"
"Central African Republic","Dairy and Eggs",2015,33.11211,34.54,"Sub-Saharan Africa"
"Central African Republic","Fish and Seafood",2015,11.30657,15.86,"Sub-Saharan Africa"
"Central African Republic","Fruits and Vegetables",2015,138.9093,117.94,"Sub-Saharan Africa"
"Central African Republic","Meat",2015,74.70415,80.48,"Sub-Saharan Africa"
"Central African Republic","Oilseeds and Pulses",2015,108.422,43.68,"Sub-Saharan Africa"
"Central America","Cereals",2015,425.7481,323.38,NA
"Central America","Dairy and Eggs",2015,202.7121,251.57,NA
"Central America","Fish and Seafood",2015,23.87312,25.27,NA
"Central America","Fruits and Vegetables",2015,545.8976,313.08,NA
"Central America","Meat",2015,94.39709,123.01,NA
"Central America","Oilseeds and Pulses",2015,139.3458,51.3,NA
"Central Asia","Cereals",2015,829.3694,332.68,NA
"Central Asia","Dairy and Eggs",2015,516.637,431.89,NA
"Central Asia","Fish and Seafood",2015,2.993922,5.48,NA
"Central Asia","Fruits and Vegetables",2015,742.3999,639.86,NA
"Central Asia","Meat",2015,84.161,95.5,NA
"Central Asia","Oilseeds and Pulses",2015,150.173,31.23,NA
"Chad","Cereals",2015,315.339,311.75,"Sub-Saharan Africa"
"Chad","Dairy and Eggs",2015,71.29683,73.28,"Sub-Saharan Africa"
"Chad","Fish and Seafood",2015,12.85786,14.28,"Sub-Saharan Africa"
"Chad","Fruits and Vegetables",2015,29.31592,32.77,"Sub-Saharan Africa"
"Chad","Meat",2015,96.56253,68.28,"Sub-Saharan Africa"
"Chad","Oilseeds and Pulses",2015,157.6374,67.74,"Sub-Saharan Africa"
"Chile","Cereals",2015,382.6268,288.78,"Latin America"
"Chile","Dairy and Eggs",2015,229.6569,201.29,"Latin America"
"Chile","Fish and Seafood",2015,328.9611,24.11,"Latin America"
"Chile","Fruits and Vegetables",2015,861.7812,245.04,"Latin America"
"Chile","Meat",2015,170.2359,169.41,"Latin America"
"Chile","Oilseeds and Pulses",2015,58.81518,28.33,"Latin America"
"China, Hong Kong SAR","Cereals",2015,0,266.51,"Industrialized Asia"
"China, Hong Kong SAR","Dairy and Eggs",2015,0,108.38,"Industrialized Asia"
"China, Hong Kong SAR","Fish and Seafood",2015,37.49429,148.81,"Industrialized Asia"
"China, Hong Kong SAR","Fruits and Vegetables",2015,10.35196,401.14,"Industrialized Asia"
"China, Hong Kong SAR","Meat",2015,45.95259,300.71,"Industrialized Asia"
"China, Hong Kong SAR","Oilseeds and Pulses",2015,3.661058,46.01,"Industrialized Asia"
"China, Macao SAR","Cereals",2015,0,233.18,"Industrialized Asia"
"China, Macao SAR","Dairy and Eggs",2015,0,87.38,"Industrialized Asia"
"China, Macao SAR","Fish and Seafood",2015,4.52018,126.55,"Industrialized Asia"
"China, Macao SAR","Fruits and Vegetables",2015,0,345.42,"Industrialized Asia"
"China, Macao SAR","Meat",2015,40.68162,214.25,"Industrialized Asia"
"China, Macao SAR","Oilseeds and Pulses",2015,12.05381,43.79,"Industrialized Asia"
"China, mainland","Cereals",2015,801.6772,394.99,"Industrialized Asia"
"China, mainland","Dairy and Eggs",2015,91.78906,93.58,"Industrialized Asia"
"China, mainland","Fish and Seafood",2015,98.06138,76.12,"Industrialized Asia"
"China, mainland","Fruits and Vegetables",2015,1011.205,935.4,"Industrialized Asia"
"China, mainland","Meat",2015,122.3517,130.71,"Industrialized Asia"
"China, mainland","Oilseeds and Pulses",2015,117.0189,40.12,"Industrialized Asia"
"China, Taiwan Province of","Cereals",2015,137.1706,254.2,"Industrialized Asia"
"China, Taiwan Province of","Dairy and Eggs",2015,58.8424,85.31,"Industrialized Asia"
"China, Taiwan Province of","Fish and Seafood",2015,100.3941,64.34,"Industrialized Asia"
"China, Taiwan Province of","Fruits and Vegetables",2015,386.0955,422.22,"Industrialized Asia"
"China, Taiwan Province of","Meat",2015,121.9979,163.08,"Industrialized Asia"
"China, Taiwan Province of","Oilseeds and Pulses",2015,59.92066,95.39,"Industrialized Asia"
"Colombia","Cereals",2015,152.9899,230.73,"Latin America"
"Colombia","Dairy and Eggs",2015,286.8894,262.37,"Latin America"
"Colombia","Fish and Seafood",2015,6.777065,14.74,"Latin America"
"Colombia","Fruits and Vegetables",2015,521.0704,446.42,"Latin America"
"Colombia","Meat",2015,106.2758,116.98,"Latin America"
"Colombia","Oilseeds and Pulses",2015,322.2829,48.25,"Latin America"
"Congo","Cereals",2015,10.83518,144.63,"Sub-Saharan Africa"
"Congo","Dairy and Eggs",2015,2.241762,4.19,"Sub-Saharan Africa"
"Congo","Fish and Seafood",2015,25.96708,50.37,"Sub-Saharan Africa"
"Congo","Fruits and Vegetables",2015,148.3299,163.85,"Sub-Saharan Africa"
"Congo","Meat",2015,22.60443,85,"Sub-Saharan Africa"
"Congo","Oilseeds and Pulses",2015,82.57156,32.04,"Sub-Saharan Africa"
"Costa Rica","Cereals",2015,76.3504,239.79,"Latin America"
"Costa Rica","Dairy and Eggs",2015,436.7692,372.51,"Latin America"
"Costa Rica","Fish and Seafood",2015,14.035,29.49,"Latin America"
"Costa Rica","Fruits and Vegetables",2015,2387.634,395.03,"Latin America"
"Costa Rica","Meat",2015,106.8531,107.36,"Latin America"
"Costa Rica","Oilseeds and Pulses",2015,415.8103,61.35,"Latin America"
"Croatia","Cereals",2015,1201.259,253.46,"Europe"
"Croatia","Dairy and Eggs",2015,318.0496,488.91,"Europe"
"Croatia","Fish and Seafood",2015,38.1488,33.7,"Europe"
"Croatia","Fruits and Vegetables",2015,728.685,309.42,"Europe"
"Croatia","Meat",2015,94.51473,156.4,"Europe"
"Croatia","Oilseeds and Pulses",2015,183.2429,29.26,"Europe"
"Cuba","Cereals",2015,126.8882,351.49,"North America and Oceania"
"Cuba","Dairy and Eggs",2015,96.04732,197.96,"North America and Oceania"
"Cuba","Fish and Seafood",2015,9.212212,13.7,"North America and Oceania"
"Cuba","Fruits and Vegetables",2015,703.0119,552.85,"North America and Oceania"
"Cuba","Meat",2015,59.11837,107.61,"North America and Oceania"
"Cuba","Oilseeds and Pulses",2015,31.32152,58.77,"North America and Oceania"
"Cyprus","Cereals",2015,137.5257,204.33,"Europe"
"Cyprus","Dairy and Eggs",2015,348.5026,232.5,"Europe"
"Cyprus","Fish and Seafood",2015,10.93954,46.12,"Europe"
"Cyprus","Fruits and Vegetables",2015,427.4236,377.85,"Europe"
"Cyprus","Meat",2015,132.8373,145.75,"Europe"
"Cyprus","Oilseeds and Pulses",2015,17.19071,48.99,"Europe"
"Czechia","Cereals",2015,1401.844,228.34,"Europe"
"Czechia","Dairy and Eggs",2015,539.6182,400.56,"Europe"
"Czechia","Fish and Seafood",2015,4.107465,18.6,"Europe"
"Czechia","Fruits and Vegetables",2015,86.25677,255.32,"Europe"
"Czechia","Meat",2015,106.5374,187.42,"Europe"
"Czechia","Oilseeds and Pulses",2015,297.0211,24.24,"Europe"
"Democratic People's Republic of Korea","Cereals",2015,395.4552,368.41,"Industrialized Asia"
"Democratic People's Republic of Korea","Dairy and Eggs",2015,14.91332,15.54,"Industrialized Asia"
"Democratic People's Republic of Korea","Fish and Seafood",2015,55.76286,22.53,"Industrialized Asia"
"Democratic People's Republic of Korea","Fruits and Vegetables",2015,374.7062,371.25,"Industrialized Asia"
"Democratic People's Republic of Korea","Meat",2015,26.69269,29.19,"Industrialized Asia"
"Democratic People's Republic of Korea","Oilseeds and Pulses",2015,59.00489,43.15,"Industrialized Asia"
"Denmark","Cereals",2015,3204.584,258.59,"Europe"
"Denmark","Dairy and Eggs",2015,1754.189,644.93,"Europe"
"Denmark","Fish and Seafood",2015,249.7327,49.41,"Europe"
"Denmark","Fruits and Vegetables",2015,113.0654,310.14,"Europe"
"Denmark","Meat",2015,737.0781,162.43,"Europe"
"Denmark","Oilseeds and Pulses",2015,314.7971,13.24,"Europe"
"Djibouti","Cereals",2015,0,346.57,"N.Africa, W.Asia/C.Asia"
"Djibouti","Dairy and Eggs",2015,29.77664,75.82,"N.Africa, W.Asia/C.Asia"
"Djibouti","Fish and Seafood",2015,3.970218,9.65,"N.Africa, W.Asia/C.Asia"
"Djibouti","Fruits and Vegetables",2015,77.41926,255.36,"N.Africa, W.Asia/C.Asia"
"Djibouti","Meat",2015,26.79897,37.86,"N.Africa, W.Asia/C.Asia"
"Djibouti","Oilseeds and Pulses",2015,3.970218,57.48,"N.Africa, W.Asia/C.Asia"
"Dominica","Cereals",2015,0,130.73,"North America and Oceania"
"Dominica","Dairy and Eggs",2015,178.4292,159.28,"North America and Oceania"
"Dominica","Fish and Seafood",2015,25.48988,65.19,"North America and Oceania"
"Dominica","Fruits and Vegetables",2015,1644.098,935.47,"North America and Oceania"
"Dominica","Meat",2015,25.48988,118.67,"North America and Oceania"
"Dominica","Oilseeds and Pulses",2015,229.409,71.94,"North America and Oceania"
"Dominican Republic","Cereals",2015,151.761,215.36,"North America and Oceania"
"Dominican Republic","Dairy and Eggs",2015,141.4377,174.65,"North America and Oceania"
"Dominican Republic","Fish and Seafood",2015,2.558761,18.18,"North America and Oceania"
"Dominican Republic","Fruits and Vegetables",2015,807.4215,618.16,"North America and Oceania"
"Dominican Republic","Meat",2015,91.40954,117.3,"North America and Oceania"
"Dominican Republic","Oilseeds and Pulses",2015,141.7024,89.42,"North America and Oceania"
"Eastern Africa","Cereals",2015,292.7183,270.74,NA
"Eastern Africa","Dairy and Eggs",2015,77.12167,76.33,NA
"Eastern Africa","Fish and Seafood",2015,10.7976,11.63,NA
"Eastern Africa","Fruits and Vegetables",2015,183.4296,169.59,NA
"Eastern Africa","Meat",2015,23.13884,24.12,NA
"Eastern Africa","Oilseeds and Pulses",2015,110.0956,59.26,NA
"Eastern Asia","Cereals",2015,712.7427,382.49,NA
"Eastern Asia","Dairy and Eggs",2015,94.50322,96.45,NA
"Eastern Asia","Fish and Seafood",2015,95.09269,79.53,NA
"Eastern Asia","Fruits and Vegetables",2015,905.0152,848.94,NA
"Eastern Asia","Meat",2015,115.343,128.5,NA
"Eastern Asia","Oilseeds and Pulses",2015,104.7221,42.14,NA
"Eastern Europe","Cereals",2015,1570.163,302.92,NA
"Eastern Europe","Dairy and Eggs",2015,491.2327,364.95,NA
"Eastern Europe","Fish and Seafood",2015,31.58299,29.32,NA
"Eastern Europe","Fruits and Vegetables",2015,349.1046,354.59,NA
"Eastern Europe","Meat",2015,145.8321,153.1,NA
"Eastern Europe","Oilseeds and Pulses",2015,373.4644,31.3,NA
"Ecuador","Cereals",2015,399.0333,320.99,"Latin America"
"Ecuador","Dairy and Eggs",2015,232.6156,237.39,"Latin America"
"Ecuador","Fish and Seafood",2015,120.5326,16.81,"Latin America"
"Ecuador","Fruits and Vegetables",2015,1063.697,296.87,"Latin America"
"Ecuador","Meat",2015,106.5432,113.04,"Latin America"
"Ecuador","Oilseeds and Pulses",2015,546.5934,37.04,"Latin America"
"Egypt","Cereals",2015,454.2669,525.04,"N.Africa, W.Asia/C.Asia"
"Egypt","Dairy and Eggs",2015,112.6099,100.39,"N.Africa, W.Asia/C.Asia"
"Egypt","Fish and Seafood",2015,29.8036,47.09,"N.Africa, W.Asia/C.Asia"
"Egypt","Fruits and Vegetables",2015,623.1769,576.62,"N.Africa, W.Asia/C.Asia"
"Egypt","Meat",2015,48.13522,64.45,"N.Africa, W.Asia/C.Asia"
"Egypt","Oilseeds and Pulses",2015,29.00871,31.38,"N.Africa, W.Asia/C.Asia"
"El Salvador","Cereals",2015,244.9712,267.8,"Latin America"
"El Salvador","Dairy and Eggs",2015,175.4097,255.37,"Latin America"
"El Salvador","Fish and Seafood",2015,16.35053,14.47,"Latin America"
"El Salvador","Fruits and Vegetables",2015,105.9916,250.81,"Latin America"
"El Salvador","Meat",2015,45.46596,60.83,"Latin America"
"El Salvador","Oilseeds and Pulses",2015,60.09538,69.21,"Latin America"
"Estonia","Cereals",2015,2139.454,255.32,"Europe"
"Estonia","Dairy and Eggs",2015,1104.902,728.93,"Europe"
"Estonia","Fish and Seafood",2015,102.0758,24.74,"Europe"
"Estonia","Fruits and Vegetables",2015,127.5948,358.39,"Europe"
"Estonia","Meat",2015,133.1124,145.33,"Europe"
"Estonia","Oilseeds and Pulses",2015,431.7531,24.98,"Europe"
"Eswatini","Cereals",2015,141.3317,263.97,"Sub-Saharan Africa"
"Eswatini","Dairy and Eggs",2015,69.02244,88.44,"Sub-Saharan Africa"
"Eswatini","Fish and Seafood",2015,0,8.32,"Sub-Saharan Africa"
"Eswatini","Fruits and Vegetables",2015,323.7481,250.14,"Sub-Saharan Africa"
"Eswatini","Meat",2015,46.83666,59.99,"Sub-Saharan Africa"
"Eswatini","Oilseeds and Pulses",2015,13.14713,21.75,"Sub-Saharan Africa"
"Ethiopia","Cereals",2015,458.741,313.75,"Sub-Saharan Africa"
"Ethiopia","Dairy and Eggs",2015,66.14364,69.2,"Sub-Saharan Africa"
"Ethiopia","Fish and Seafood",2015,0.8276951,0.9,"Sub-Saharan Africa"
"Ethiopia","Fruits and Vegetables",2015,45.6042,41.95,"Sub-Saharan Africa"
"Ethiopia","Meat",2015,12.55038,13.05,"Sub-Saharan Africa"
"Ethiopia","Oilseeds and Pulses",2015,75.35624,54.6,"Sub-Saharan Africa"
"Europe","Cereals",2015,1232.381,272.63,NA
"Europe","Dairy and Eggs",2015,584.7749,459.38,NA
"Europe","Fish and Seafood",2015,40.44415,42.49,NA
"Europe","Fruits and Vegetables",2015,433.471,381.8,NA
"Europe","Meat",2015,175.7263,168.78,NA
"Europe","Oilseeds and Pulses",2015,265.824,43.41,NA
"European Union","Cereals",2015,1137.505,256.48,NA
"European Union","Dairy and Eggs",2015,628.6397,500.25,NA
"European Union","Fish and Seafood",2015,23.09724,46.14,NA
"European Union","Fruits and Vegetables",2015,473.5522,387.23,NA
"European Union","Meat",2015,197.8428,180.26,NA
"European Union","Oilseeds and Pulses",2015,221.3128,47.4,NA
"Fiji","Cereals",2015,14.6214,298.06,"North America and Oceania"
"Fiji","Dairy and Eggs",2015,140.9921,57.4,"North America and Oceania"
"Fiji","Fish and Seafood",2015,88.77281,73.2,"North America and Oceania"
"Fiji","Fruits and Vegetables",2015,126.3707,178.13,"North America and Oceania"
"Fiji","Meat",2015,66.8407,89.22,"North America and Oceania"
"Fiji","Oilseeds and Pulses",2015,440.7309,169.35,"North America and Oceania"
"Finland","Cereals",2015,1220.312,227.2,"Europe"
"Finland","Dairy and Eggs",2015,847.7467,955.9,"Europe"
"Finland","Fish and Seafood",2015,65.54231,69.71,"Europe"
